"time","HEOG"
5.788,0.1033995
5.79,0.0919095
5.792,0.0919095
5.794,0.0957405
5.796,0.0957405
5.798,0.0919095
5.8,0.0957405
5.802,0.1110585
5.804,0.0957405
5.806,0.1033995
5.808,0.1033995
5.81,0.1110585
5.812,0.107229
5.814,0.1187175
5.816,0.107229
5.818,0.114888
5.82,0.1187175
5.822,0.107229
5.824,0.1110585
5.826,0.107229
5.828,0.107229
5.83,0.0957405
5.832,0.0919095
5.834,0.0919095
5.836,0.09957
5.838,0.08808
5.84,0.09957
5.842,0.0957405
5.844,0.0957405
5.846,0.107229
5.848,0.1033995
5.85,0.1110585
5.852,0.107229
5.854,0.114888
5.856,0.114888
5.858,0.107229
5.86,0.1033995
5.862,0.107229
5.864,0.107229
5.866,0.1033995
5.868,0.1033995
5.87,0.1033995
5.872,0.0919095
5.874,0.08808
5.876,0.0919095
5.878,0.0957405
5.88,0.0919095
5.882,0.0842505
5.884,0.0842505
5.886,0.080421
5.888,0.0919095
5.89,0.080421
5.892,0.0842505
5.894,0.080421
5.896,0.0842505
5.898,0.080421
5.9,0.080421
5.902,0.080421
5.904,0.0765915
5.906,0.0765915
5.908,0.08808
5.91,0.0765915
5.912,0.08808
5.914,0.0842505
5.916,0.0842505
5.918,0.0842505
5.92,0.0842505
5.922,0.0842505
5.924,0.0842505
5.926,0.0842505
5.928,0.0919095
5.93,0.0842505
5.932,0.0957405
5.934,0.0957405
5.936,0.0957405
5.938,0.0919095
5.94,0.09957
5.942,0.09957
5.944,0.107229
5.946,0.0957405
5.948,0.1110585
5.95,0.1033995
5.952,0.1110585
5.954,0.114888
5.956,0.107229
5.958,0.107229
5.96,0.0957405
5.962,0.1033995
5.964,0.0919095
5.966,0.09957
5.968,0.08808
5.97,0.08808
5.972,0.0842505
5.974,0.0842505
5.976,0.08808
5.978,0.0957405
5.98,0.0957405
5.982,0.0957405
5.984,0.107229
5.986,0.0957405
5.988,0.0957405
5.99,0.0957405
5.992,0.0842505
5.994,0.0919095
5.996,0.0842505
5.998,0.0957405
6,0.0957405
